path,bytes,tracked,protected,category
backend/src/modules/export/infrastructure/db2-export-repository.js,4575,True,False,product-or-platform
backend/src/modules/facturas/index.js,686,True,False,product-or-platform
backend/src/modules/facturas/application/get-factura-detail-usecase.js,1173,True,False,product-or-platform
backend/src/modules/facturas/application/get-factura-summary-usecase.js,987,True,False,product-or-platform
backend/src/modules/facturas/application/get-facturas-usecase.js,2732,True,False,product-or-platform
backend/src/modules/facturas/domain/factura.js,1708,True,False,product-or-platform
backend/src/modules/facturas/domain/facturas-repository.js,931,True,False,product-or-platform
backend/src/modules/facturas/infrastructure/db2-facturas-repository.js,10571,True,False,product-or-platform
backend/src/modules/filters/application/get-filters-usecase.js,1612,True,False,product-or-platform
backend/src/modules/filters/domain/filter-repository.js,510,True,False,product-or-platform
backend/src/modules/filters/domain/filter.js,1036,True,False,product-or-platform
backend/src/modules/filters/infrastructure/db2-filter-repository.js,3419,True,False,product-or-platform
backend/src/modules/kpi-alerts/index.js,580,True,False,product-or-platform
backend/src/modules/kpi-alerts/application/check-kpi-alerts-usecase.js,1304,True,False,product-or-platform
backend/src/modules/kpi-alerts/application/get-active-alerts-usecase.js,963,True,False,product-or-platform
backend/src/modules/kpi-alerts/domain/kpi-alert-repository.js,649,True,False,product-or-platform
backend/src/modules/kpi-alerts/domain/kpi-alert.js,1369,True,False,product-or-platform
backend/src/modules/kpi-alerts/infrastructure/db2-kpi-alert-repository.js,7142,True,False,product-or-platform
backend/src/modules/master/index.js,450,True,False,product-or-platform
backend/src/modules/master/application/get-master-data-usecase.js,1416,True,False,product-or-platform
backend/src/modules/master/domain/master-data.js,1048,True,False,product-or-platform
backend/src/modules/master/domain/master-repository.js,861,True,False,product-or-platform
backend/src/modules/master/infrastructure/db2-master-repository.js,4401,True,False,product-or-platform
backend/src/modules/objectives/index.js,753,True,False,product-or-platform
backend/src/modules/objectives/application/get-client-matrix-usecase.js,952,True,False,product-or-platform
backend/src/modules/objectives/application/get-objective-progress-usecase.js,802,True,False,product-or-platform
backend/src/modules/objectives/application/get-objectives-usecase.js,781,True,False,product-or-platform
backend/src/modules/objectives/domain/objective-repository.js,657,True,False,product-or-platform
backend/src/modules/objectives/domain/objective.js,2064,True,False,product-or-platform
backend/src/modules/objectives/infrastructure/db2-objective-repository.js,5950,True,False,product-or-platform
backend/src/modules/pedidos/index.js,1085,True,False,product-or-platform
backend/src/modules/pedidos/application/confirm-order-usecase.js,1817,True,False,product-or-platform
backend/src/modules/pedidos/application/get-order-history-usecase.js,885,True,False,product-or-platform
backend/src/modules/pedidos/application/get-order-stats-usecase.js,681,True,False,product-or-platform
backend/src/modules/pedidos/application/get-product-detail-usecase.js,900,True,False,product-or-platform
backend/src/modules/pedidos/application/get-promotions-usecase.js,865,True,False,product-or-platform
backend/src/modules/pedidos/application/search-products-usecase.js,1103,True,False,product-or-platform
backend/src/modules/pedidos/domain/pedidos-repository.js,1235,True,False,product-or-platform
backend/src/modules/pedidos/domain/product.js,2887,True,False,product-or-platform
backend/src/modules/pedidos/infrastructure/db2-pedidos-repository.js,6264,True,False,product-or-platform
backend/src/modules/planner/index.js,535,True,False,product-or-platform
backend/src/modules/planner/application/get-day-plan-usecase.js,1227,True,False,product-or-platform
backend/src/modules/planner/application/save-plan-usecase.js,1164,True,False,product-or-platform
backend/src/modules/planner/domain/load-plan.js,1614,True,False,product-or-platform
backend/src/modules/planner/domain/planner-repository.js,844,True,False,product-or-platform
backend/src/modules/planner/domain/planner-role-policy.js,2045,True,False,product-or-platform
backend/src/modules/planner/infrastructure/db2-planner-repository.js,5337,True,False,product-or-platform
backend/src/modules/repartidor/index.js,991,True,False,product-or-platform
backend/src/modules/repartidor/application/get-commissions-usecase.js,919,True,False,product-or-platform
backend/src/modules/repartidor/application/get-delivery-detail-usecase.js,973,True,False,product-or-platform
backend/src/modules/repartidor/application/get-delivery-routes-usecase.js,927,True,False,product-or-platform
backend/src/modules/repartidor/application/get-historico-usecase.js,820,True,False,product-or-platform
backend/src/modules/repartidor/application/update-delivery-status-usecase.js,1100,True,False,product-or-platform
backend/src/modules/repartidor/domain/delivery.js,1885,True,False,product-or-platform
backend/src/modules/repartidor/domain/repartidor-repository.js,1087,True,False,product-or-platform
backend/src/modules/repartidor/infrastructure/db2-repartidor-repository.js,9409,True,False,product-or-platform
backend/src/modules/rutero/index.js,700,True,False,product-or-platform
backend/src/modules/rutero/application/get-commissions-usecase.js,854,True,False,product-or-platform
backend/src/modules/rutero/application/get-ruta-config-usecase.js,817,True,False,product-or-platform
backend/src/modules/rutero/application/update-order-usecase.js,1159,True,False,product-or-platform
backend/src/modules/rutero/domain/ruta-config.js,1450,True,False,product-or-platform
backend/src/modules/rutero/domain/rutero-repository.js,807,True,False,product-or-platform
backend/src/modules/rutero/infrastructure/db2-rutero-repository.js,4723,True,False,product-or-platform
backend/src/modules/warehouse/index.js,827,True,False,product-or-platform
backend/src/modules/warehouse/application/get-low-stock-usecase.js,503,True,False,product-or-platform
backend/src/modules/warehouse/application/get-movements-usecase.js,656,True,False,product-or-platform
backend/src/modules/warehouse/application/get-stock-usecase.js,806,True,False,product-or-platform
backend/src/modules/warehouse/application/register-movement-usecase.js,1186,True,False,product-or-platform
backend/src/modules/warehouse/domain/warehouse-repository.js,712,True,False,product-or-platform
backend/src/modules/warehouse/domain/warehouse.js,2197,True,False,product-or-platform
backend/src/modules/warehouse/infrastructure/db2-warehouse-repository.js,5056,True,False,product-or-platform
backend/src/repositories/bSales.repository.js,4283,True,False,product-or-platform
backend/src/repositories/dashboard.repository.js,1342,True,False,product-or-platform
backend/src/repositories/rutero.repository.js,5212,True,False,product-or-platform
backend/src/routes/analytics.routes.ts,172,True,False,product-or-platform
backend/src/routes/auth.routes.ts,1181,True,False,product-or-platform
backend/src/routes/clientes.routes.ts,5432,True,False,product-or-platform
backend/src/routes/clients.routes.ts,170,True,False,product-or-platform
backend/src/routes/cobros.routes.ts,1194,True,False,product-or-platform
backend/src/routes/commissions.routes.ts,6163,True,False,product-or-platform
backend/src/routes/dashboard.routes.js,1070,True,False,product-or-platform
backend/src/routes/dashboard.routes.ts,626,True,False,product-or-platform
backend/src/routes/entregas.routes.ts,2895,True,False,product-or-platform
backend/src/routes/facturas.routes.ts,5846,True,False,product-or-platform
backend/src/routes/health.routes.ts,2549,True,False,product-or-platform
backend/src/routes/master.routes.ts,259,True,False,product-or-platform
backend/src/routes/objectives.routes.ts,5021,True,False,product-or-platform
backend/src/routes/pedidos.routes.ts,3981,True,False,product-or-platform
backend/src/routes/planner.routes.js,567,True,False,product-or-platform
backend/src/routes/products.routes.ts,1169,True,False,product-or-platform
backend/src/routes/promociones.routes.ts,2482,True,False,product-or-platform
backend/src/routes/repartidor.routes.ts,4676,True,False,product-or-platform
backend/src/routes/repartidorFinanzas.routes.js,911,True,False,product-or-platform
backend/src/routes/rutero.routes.ts,2923,True,False,product-or-platform
backend/src/routes/ventas.routes.ts,3078,True,False,product-or-platform
backend/src/routes/warehouse.routes.ts,172,True,False,product-or-platform
backend/src/scripts/db2-index-recommendations.sql,4514,True,False,product-or-platform
backend/src/services/auth.service.ts,9100,True,False,product-or-platform
backend/src/services/cliente.service.ts,22870,True,False,product-or-platform
backend/src/services/cobros.service.ts,11465,True,False,product-or-platform
backend/src/services/commissions.service.ts,36177,True,False,product-or-platform
backend/src/services/dashboard.service.js,17408,True,False,product-or-platform
backend/src/services/dashboard.service.ts,14034,True,False,product-or-platform
backend/src/services/entregas.service.ts,15651,True,False,product-or-platform
backend/src/services/facturas.service.ts,15148,True,False,product-or-platform
backend/src/services/init.service.ts,2683,True,False,product-or-platform
backend/src/services/objectives.service.ts,61571,True,False,product-or-platform
backend/src/services/products.service.ts,10882,True,False,product-or-platform
backend/src/services/promociones.service.ts,14940,True,False,product-or-platform
backend/src/services/repartidor.service.ts,21442,True,False,product-or-platform
backend/src/services/repartidorFinanzas.service.js,1650,True,False,product-or-platform
backend/src/services/roles.service.ts,11262,True,False,product-or-platform
backend/src/services/rutero.service.ts,9874,True,False,product-or-platform
backend/src/services/ruteroSemana.service.js,7323,True,False,product-or-platform
backend/src/services/ventas.service.ts,12372,True,False,product-or-platform
backend/src/shared/middleware/index.js,1473,True,False,product-or-platform
backend/src/shared/routes/ddd-adapters.js,147134,True,False,product-or-platform
backend/src/types/db.types.ts,167,True,False,product-or-platform
backend/src/types/entities.ts,6677,True,False,product-or-platform
backend/src/types/env.d.ts,1627,True,False,product-or-platform
backend/src/types/roles.types.ts,3960,True,False,product-or-platform
backend/src/utils/dashboardFilters.js,5156,True,False,product-or-platform
backend/src/utils/dashboardScope.js,2798,True,False,product-or-platform
backend/src/utils/db-helpers.ts,3791,True,False,product-or-platform
backend/src/utils/logger.ts,2348,True,False,product-or-platform
backend/src/utils/pagination.js,1550,True,False,product-or-platform
backend/src/utils/query-cache.ts,9137,True,False,product-or-platform
backend/src/utils/validators.ts,17613,True,False,product-or-platform
backend/src/utils/vendor-helpers.ts,15040,True,False,product-or-platform
backend/src/validators/query.validators.js,2112,True,False,product-or-platform
backend/src/validators/repartidorFinanzas.validators.js,10262,True,False,product-or-platform
backend/src/__tests__/cobros.test.ts,6702,True,False,product-or-platform
backend/src/__tests__/commissions.test.ts,7255,True,False,product-or-platform
backend/src/__tests__/db-helpers.test.ts,11279,True,False,product-or-platform
backend/src/__tests__/entregas.test.ts,9598,True,False,product-or-platform
backend/src/__tests__/objectives.test.ts,11687,True,False,product-or-platform
backend/src/__tests__/pagination.test.ts,12881,True,False,product-or-platform
backend/src/__tests__/query-cache.test.ts,15208,True,False,product-or-platform
backend/src/__tests__/query-optimization.test.ts,16877,True,False,product-or-platform
backend/src/__tests__/repartidor.test.ts,13455,True,False,product-or-platform
backend/src/__tests__/validators.test.ts,23610,True,False,product-or-platform
backend/src/__tests__/integration/endpoints.test.ts,9728,True,False,product-or-platform
backend/src/__tests__/performance/latency.test.ts,7431,True,False,product-or-platform
backend/src/__tests__/resilience/degradation.test.ts,7878,True,False,product-or-platform
backend/src/__tests__/security/sql-injection.test.ts,10110,True,False,product-or-platform
backend/telemetry/logger.js,3972,True,False,product-or-platform
backend/telemetry/otel.js,2787,True,False,product-or-platform
backend/tests/debug_schema.js,687,True,False,product-or-platform
backend/tests/health-probes.test.js,2329,True,False,product-or-platform
backend/tests/list_all_vendor_credentials.js,1794,True,False,product-or-platform
backend/tests/README.md,418,True,False,product-or-platform
backend/tests/request-id.test.js,1360,True,False,product-or-platform
backend/tests/setup.js,2828,True,False,product-or-platform
backend/tests/telemetry-logger.test.js,1708,True,False,product-or-platform
backend/tests/test_rutero_delivery.js,10451,True,False,product-or-platform
backend/tests/test_vendor_column_transition.js,10155,True,False,product-or-platform
backend/tests/trace_login.js,4109,True,False,product-or-platform
backend/tests/verify_check_variants.js,1789,True,False,product-or-platform
backend/tests/verify_login_manual.js,1279,True,False,product-or-platform
backend/tests/controllers/repartidorFinanzas.controller.test.js,5278,True,False,product-or-platform
backend/tests/middlewares/errorHandler.test.js,6279,True,False,product-or-platform
backend/tests/repositories/db2.repositories.test.js,13553,True,False,product-or-platform
backend/tests/repositories/dsedac-write-guard.test.js,4292,True,False,product-or-platform
backend/tests/repositories/javier-db2.integration.test.js,1650,True,False,product-or-platform
backend/tests/routes/auth-validate.test.js,3907,True,False,product-or-platform
backend/tests/routes/contract-parity.test.js,8920,True,False,product-or-platform
backend/tests/security/bola-commissions.test.js,3656,True,False,product-or-platform
backend/tests/security/pedido-ownership.idor.test.js,3516,True,False,product-or-platform
backend/tests/services/commission-tiers.service.test.js,3120,True,False,product-or-platform
backend/tests/services/dashboard.service.test.js,7196,True,False,product-or-platform
backend/tests/services/repartidorFinanzas.service.test.js,3829,True,False,product-or-platform
backend/tests/services/ruteroSemana.service.test.js,6988,True,False,product-or-platform
backend/utils/comercial-erp-tables.js,5369,True,False,product-or-platform
backend/utils/commission-snapshot.js,6190,True,False,product-or-platform
backend/utils/common.js,42951,True,False,product-or-platform
backend/utils/db2-identifiers.js,2091,True,False,product-or-platform
backend/utils/db2-schemas.js,5009,True,False,product-or-platform
backend/utils/delivery-status-check.js,5091,True,False,product-or-platform
backend/utils/dsedac-write-guard.js,1428,True,False,product-or-platform
backend/utils/erp-document-label.js,1421,True,False,product-or-platform
backend/utils/madrid-calendar.js,1337,True,False,product-or-platform
backend/utils/objectives-source.js,8396,True,False,product-or-platform
backend/utils/png-image-validator.js,4825,True,False,product-or-platform
backend/utils/salesQuery.js,3755,True,False,product-or-platform
backend/__tests__/analytics-sales-history.test.js,6633,True,False,product-or-platform
backend/__tests__/app-email-service.test.js,2213,True,False,product-or-platform
backend/__tests__/audit-client-ip.test.js,1515,True,False,product-or-platform
backend/__tests__/audit-log.service.test.js,4900,True,False,product-or-platform
backend/__tests__/auth-claims-login-handler.test.js,14344,True,False,product-or-platform
backend/__tests__/auth-claims-resolver.test.js,12606,True,False,product-or-platform
backend/__tests__/auth-claims-session-store.test.js,20561,True,False,product-or-platform
backend/__tests__/auth-pin-readiness.test.js,2658,True,False,product-or-platform
backend/__tests__/auth-refresh-result.test.js,3437,True,False,product-or-platform
backend/__tests__/auth-repartidor-claims.test.js,10026,True,False,product-or-platform
backend/__tests__/auth-warehouse-mode.test.js,10624,True,False,product-or-platform
backend/__tests__/auth.test.js,19585,True,False,product-or-platform
backend/__tests__/backend-hygiene.test.js,659,True,False,product-or-platform
backend/__tests__/bolsa-comercial.service.test.js,34756,True,False,product-or-platform
backend/__tests__/bolsa_route_contracts.test.js,8920,True,False,product-or-platform
backend/__tests__/business-audit-pedidos-cobros-bolsa.test.js,7537,True,False,product-or-platform
backend/__tests__/cache-pattern-helper.test.js,6896,True,False,product-or-platform
backend/__tests__/cache_preloader_contracts.test.js,2571,True,False,product-or-platform
backend/__tests__/certify-reparto-confirm-local.test.js,4052,True,False,product-or-platform
backend/__tests__/chatbot-daily-summary-lac.test.js,1485,True,False,product-or-platform
backend/__tests__/chatbot_analytics_tools.test.js,3905,True,False,product-or-platform
backend/__tests__/chatbot_authorization.test.js,5131,True,False,product-or-platform
backend/__tests__/chatbot_coverage_intents.test.js,16301,True,False,product-or-platform
backend/__tests__/chatbot_evaluation_tools.test.js,3901,True,False,product-or-platform
backend/__tests__/chatbot_export.test.js,6738,True,False,product-or-platform
backend/__tests__/chatbot_handler_rbac.test.js,6020,True,False,product-or-platform
backend/__tests__/chatbot_invoice_tools.test.js,2094,True,False,product-or-platform
backend/__tests__/chatbot_massive_contract.test.js,32851,True,False,product-or-platform
backend/__tests__/chatbot_moderation.test.js,3008,True,False,product-or-platform
backend/__tests__/chatbot_nlu.test.js,1463,True,False,product-or-platform
backend/__tests__/chatbot_orchestrator_context.test.js,5862,True,False,product-or-platform
backend/__tests__/chatbot_pdf_tools.test.js,3846,True,False,product-or-platform
backend/__tests__/chatbot_reparto_scope.test.js,8412,True,False,product-or-platform
backend/__tests__/chatbot_route_contracts.test.js,1749,True,False,product-or-platform
backend/__tests__/clients_route_contracts.test.js,8648,True,False,product-or-platform
backend/__tests__/cobros-commercial.test.js,45329,True,False,product-or-platform
backend/__tests__/cobros-legacy.test.js,18145,True,False,product-or-platform
backend/__tests__/cobros_route_contracts.test.js,21681,True,False,product-or-platform
backend/__tests__/comercial-devolucion-pdf-service.test.js,3636,True,False,product-or-platform
backend/__tests__/comercial-devoluciones-service.test.js,17888,True,False,product-or-platform
backend/__tests__/comercial-erp-tables.test.js,12175,True,False,product-or-platform
backend/__tests__/comercial-liquidacion-route.test.js,8150,True,False,product-or-platform
backend/__tests__/comercial-runtime-tables.test.js,3579,True,False,product-or-platform
backend/__tests__/commission-payment-settotal.test.js,12635,True,False,product-or-platform
backend/__tests__/commission-payment-summary-refresh.test.js,6866,True,False,product-or-platform
backend/__tests__/commission-snapshot.test.js,5766,True,False,product-or-platform
backend/__tests__/commissions-80-visible.contract.test.js,566,True,False,product-or-platform
backend/__tests__/commissions-pdf-service.test.js,24733,True,False,product-or-platform
backend/__tests__/commissions-summary-wire.test.js,1710,True,False,product-or-platform
backend/__tests__/company-header-pdf.test.js,5966,True,False,product-or-platform
backend/__tests__/copy-comercial-erp-to-test.test.js,4295,True,False,product-or-platform
backend/__tests__/copy-javier-prod-to-test-defaults.test.js,4072,True,False,product-or-platform
backend/__tests__/copy-javier-prod-to-test-preflight.test.js,45272,True,False,product-or-platform
backend/__tests__/create-error-response.test.js,2857,True,False,product-or-platform
backend/__tests__/cvc-vendor-scope.test.js,648,True,False,product-or-platform
backend/__tests__/dashboard-filters.test.js,5519,True,False,product-or-platform
backend/__tests__/dashboard-matrix-month-contract.test.js,3693,True,False,product-or-platform
backend/__tests__/dashboard-scope.test.js,2711,True,False,product-or-platform
backend/__tests__/db-config-fail-closed.test.js,1100,True,False,product-or-platform
backend/__tests__/db2-auth-repartidor.test.js,7631,True,False,product-or-platform
backend/__tests__/db2-schemas.test.js,3098,True,False,product-or-platform
backend/__tests__/ddd-auth-repartidor.test.js,10246,True,False,product-or-platform
backend/__tests__/ddd_route_contracts.test.js,59495,True,False,product-or-platform
backend/__tests__/debt-view-contract.test.js,3727,True,False,product-or-platform
backend/__tests__/delivery-amount-resolver.test.js,7787,True,False,product-or-platform
backend/__tests__/delivery-cobro-availability.test.js,5970,True,False,product-or-platform
backend/__tests__/delivery-evidence-service.test.js,5256,True,False,product-or-platform
backend/__tests__/delivery-receipt-canonical.test.js,1695,True,False,product-or-platform
backend/__tests__/demo-regression-hotfixes.test.js,15496,True,False,product-or-platform
backend/__tests__/deterministic-delivery-status.test.js,2305,True,False,product-or-platform
backend/__tests__/dsedac-exports.service.test.js,5031,True,False,product-or-platform
backend/__tests__/ecosystem-reparto-fail-closed.test.js,7688,True,False,product-or-platform
backend/__tests__/email-pdf-service.test.js,10304,True,False,product-or-platform
backend/__tests__/entregas-bola-security.test.js,5647,True,False,product-or-platform
backend/__tests__/entregas-contract-hardening.test.js,21485,True,False,product-or-platform
backend/__tests__/entregas-email-route.test.js,4946,True,False,product-or-platform
backend/__tests__/entregas-route-gap-coverage.test.js,26007,True,False,product-or-platform
backend/__tests__/entregas-upload-security.test.js,10283,True,False,product-or-platform
backend/__tests__/erp-document-label.test.js,887,True,False,product-or-platform
backend/__tests__/error-handler-idempotency.test.js,1604,True,False,product-or-platform
backend/__tests__/evolution.service.test.js,7313,True,False,product-or-platform
backend/__tests__/facturas-email-route.test.js,5791,True,False,product-or-platform
backend/__tests__/facturas-scope.test.js,14274,True,False,product-or-platform
backend/__tests__/facturas-service.test.js,21109,True,False,product-or-platform
backend/__tests__/filters-cold-cache-degrade.test.js,1524,True,False,product-or-platform
backend/__tests__/filters-contract.test.js,8734,True,False,product-or-platform
backend/__tests__/health-check-e2e.test.js,975,True,False,product-or-platform
backend/__tests__/http-cache-middleware.test.js,16969,True,False,product-or-platform
backend/__tests__/jefe-hot-warmup.test.js,5827,True,False,product-or-platform
backend/__tests__/kpi-dashboard-route.test.js,5151,True,False,product-or-platform
backend/__tests__/laclae-baja-sales-scope.test.js,3539,True,False,product-or-platform
backend/__tests__/laclae-characterization.test.js,5907,True,False,product-or-platform
backend/__tests__/laclae-monthly.test.js,1206,True,False,product-or-platform
backend/__tests__/liquidacion-pdf-service.test.js,3197,True,False,product-or-platform
backend/__tests__/load-env-reparto-overlay.test.js,5108,True,False,product-or-platform
backend/__tests__/madrid-calendar.test.js,1193,True,False,product-or-platform
backend/__tests__/metrics-health-security.test.js,5245,True,False,product-or-platform
backend/__tests__/notifications-snapshot.test.js,6634,True,False,product-or-platform
backend/__tests__/objectives-alignment.test.js,2765,True,False,product-or-platform
backend/__tests__/objectives-hybrid.test.js,4262,True,False,product-or-platform
backend/__tests__/objectives-live-open-month.test.js,1759,True,False,product-or-platform
backend/__tests__/objectives_by_client_contracts.test.js,3299,True,False,product-or-platform
backend/__tests__/openapi-contract.test.js,15256,True,False,product-or-platform
backend/__tests__/pagination.test.js,1614,True,False,product-or-platform
backend/__tests__/pdf-total-footer-layout.test.js,7823,True,False,product-or-platform
backend/__tests__/pedidos-db2-22001-param-length.test.js,16075,True,False,product-or-platform
backend/__tests__/pedidos-discounts.test.js,2696,True,False,product-or-platform
backend/__tests__/pedidos-getorders-bolsa-tariff.test.js,6262,True,False,product-or-platform
backend/__tests__/pedidos-getOrders-bolsa.test.js,4387,True,False,product-or-platform
backend/__tests__/pedidos.test.js,2142,True,False,product-or-platform
backend/__tests__/pedidos_contracts.test.js,60237,True,False,product-or-platform
backend/__tests__/pedidos_idempotency.test.js,17840,True,False,product-or-platform
backend/__tests__/pedidos_reparto_contracts.test.js,20471,True,False,product-or-platform
backend/__tests__/pedidos_stock_route_contracts.test.js,13546,True,False,product-or-platform
backend/__tests__/perf-low-risk-contracts.test.js,6670,True,False,product-or-platform
backend/__tests__/performance-cache.test.js,2979,True,False,product-or-platform
backend/__tests__/planner-authorization.test.js,13140,True,False,product-or-platform
backend/__tests__/planner-role-policy.test.js,1348,True,False,product-or-platform
backend/__tests__/planner-rutero-day-concurrency.test.js,3967,True,False,product-or-platform
backend/__tests__/planner-rutero-day.test.js,10922,True,False,product-or-platform
backend/__tests__/planner-rutero-gap-coverage.test.js,11873,True,False,product-or-platform
backend/__tests__/png-image-validator-adversarial.test.js,4502,True,False,product-or-platform
backend/__tests__/politec-quality-gate-contract.test.js,1375,True,False,product-or-platform
backend/__tests__/products_route_contracts.test.js,2702,True,False,product-or-platform
backend/__tests__/query-optimizer-compat.test.js,14558,True,False,product-or-platform
backend/__tests__/query-validators-evolution.test.js,898,True,False,product-or-platform
backend/__tests__/redis-reconnect.test.js,2329,True,False,product-or-platform
backend/__tests__/repartidor-cobro-reverse.test.js,5193,True,False,product-or-platform
backend/__tests__/repartidor-finance-performance.test.js,10019,True,False,product-or-platform
backend/__tests__/repartidor-finance-schema-fail-closed.test.js,7642,True,False,product-or-platform
backend/__tests__/repartidor-finanzas-http-gap-coverage.test.js,19316,True,False,product-or-platform
backend/__tests__/repartidor-finanzas.test.js,62098,True,False,product-or-platform
backend/__tests__/repartidor-fleet-directory.test.js,1874,True,False,product-or-platform
backend/__tests__/repartidor-history-finance-hardening.test.js,29039,True,False,product-or-platform
backend/__tests__/repartidor-legacy-read-security.test.js,36670,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-closed-pdf-service.test.js,4476,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-contract.test.js,4765,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-db2-repository.test.js,29970,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-entry-service.test.js,6813,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-outbox-service.test.js,11054,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-pdf-route.test.js,2613,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-route.test.js,19255,True,False,product-or-platform
backend/__tests__/repartidor-liquidacion-service.test.js,23448,True,False,product-or-platform
backend/__tests__/repartidor-objectives-detail.test.js,11340,True,False,product-or-platform
backend/__tests__/repartidor-route-db2-repository-isolation.test.js,5821,True,False,product-or-platform
backend/__tests__/repartidor-route-params.test.js,9278,True,False,product-or-platform
backend/__tests__/repartidor-route-week-sargable.test.js,3138,True,False,product-or-platform
backend/__tests__/repartidor-rutero-day-move-repository.test.js,8583,True,False,product-or-platform
backend/__tests__/repartidor-rutero-isolated-sql.test.js,1133,True,False,product-or-platform
backend/__tests__/repartidor-rutero-orden-db2-repository.test.js,5373,True,False,product-or-platform
backend/__tests__/repartidor-rutero-orden-service.test.js,3825,True,False,product-or-platform
backend/__tests__/repartidor-rutero-orden.test.js,10882,True,False,product-or-platform
backend/__tests__/repartidor-rutero-production-sql.test.js,1807,True,False,product-or-platform
backend/__tests__/repartidor-rutero-route-optimizer-v1.test.js,2397,True,False,product-or-platform
backend/__tests__/repartidor-rutero-route-optimizer.test.js,1813,True,False,product-or-platform
backend/__tests__/repartidor-rutero-tracking-repository.test.js,6206,True,False,product-or-platform
backend/__tests__/repartidor-week-gap-coverage.test.js,5934,True,False,product-or-platform
backend/__tests__/reparto-bank-catalog.test.js,3826,True,False,product-or-platform
backend/__tests__/reparto-canonical-route-auth.test.js,4003,True,False,product-or-platform
backend/__tests__/reparto-canonical-route-integration.test.js,6606,True,False,product-or-platform
backend/__tests__/reparto-catalog-fail-closed.test.js,4483,True,False,product-or-platform
backend/__tests__/reparto-cobro-pdf-service.test.js,1044,True,False,product-or-platform
backend/__tests__/reparto-cobros-db2-port.test.js,12466,True,False,product-or-platform
backend/__tests__/reparto-confirmacion-contract.test.js,12908,True,False,product-or-platform
backend/__tests__/reparto-confirmacion-validation.test.js,11697,True,False,product-or-platform
backend/__tests__/reparto-confirmation-actor-privilege.test.js,3752,True,False,product-or-platform
backend/__tests__/reparto-confirmation-authenticated-flow.test.js,6819,True,False,product-or-platform
backend/__tests__/reparto-confirmation-bootstrap.test.js,7566,True,False,product-or-platform
backend/__tests__/reparto-confirmation-db2-repository.test.js,33403,True,False,product-or-platform
backend/__tests__/reparto-confirmation-ddl-contract.test.js,1984,True,False,product-or-platform
backend/__tests__/reparto-confirmation-production-ddl.test.js,2581,True,False,product-or-platform
backend/__tests__/reparto-confirmation-service.test.js,30797,True,False,product-or-platform
backend/__tests__/reparto-email-delivery-policy.test.js,6616,True,False,product-or-platform
backend/__tests__/reparto-evidence-db2-repository.test.js,22151,True,False,product-or-platform
backend/__tests__/reparto-evidence-route.test.js,10585,True,False,product-or-platform
backend/__tests__/reparto-finance-db2-transaction.test.js,2845,True,False,product-or-platform
backend/__tests__/reparto-finance-fleet-authorization.test.js,8820,True,False,product-or-platform
backend/__tests__/reparto-finance-security-v3.test.js,12957,True,False,product-or-platform
backend/__tests__/reparto-finance-seed.test.js,4041,True,False,product-or-platform
backend/__tests__/reparto-isolated-ddl-runner.test.js,22899,True,False,product-or-platform
backend/__tests__/reparto-isolated-finance-ddl-contract.test.js,6296,True,False,product-or-platform
backend/__tests__/reparto-notification-scheduler.test.js,3891,True,False,product-or-platform
backend/__tests__/reparto-phase-a-data-status.test.js,1707,True,False,product-or-platform
backend/__tests__/reparto-planned-delivery-db2-port.test.js,10550,True,False,product-or-platform
backend/__tests__/reparto-receipt-db2-repository.test.js,10110,True,False,product-or-platform
backend/__tests__/reparto-receipt-pdf-service.test.js,11845,True,False,product-or-platform
backend/__tests__/reparto-receipt-route-http.test.js,15233,True,False,product-or-platform
backend/__tests__/reparto-receipt-service.test.js,9760,True,False,product-or-platform
backend/__tests__/reparto-route-error-security.test.js,5539,True,False,product-or-platform
backend/__tests__/reparto-route-mode.test.js,2160,True,False,product-or-platform
backend/__tests__/reparto-route-mounts.test.js,5492,True,False,product-or-platform
backend/__tests__/reparto-runtime-config.test.js,12509,True,False,product-or-platform
backend/__tests__/reparto-runtime-production.test.js,9826,True,False,product-or-platform
backend/__tests__/reparto-server-startup.test.js,8228,True,False,product-or-platform
backend/__tests__/reparto-startup-mutation-policy.test.js,3463,True,False,product-or-platform
backend/__tests__/reparto-variance-notification-hardening.test.js,3125,True,False,product-or-platform
backend/__tests__/reparto-variance-notification-resolution-failure.test.js,2084,True,False,product-or-platform
backend/__tests__/reparto-variance-notification-service.test.js,28963,True,False,product-or-platform
backend/__tests__/reparto-variance-pdf-service.test.js,2583,True,False,product-or-platform
backend/__tests__/role-source-contract.test.js,2588,True,False,product-or-platform
backend/__tests__/routes-unit.test.js,2092,True,False,product-or-platform
backend/__tests__/runtime-performance-config.test.js,14592,True,False,product-or-platform
backend/__tests__/rutero-map-renderer.test.js,2475,True,False,product-or-platform
backend/__tests__/rutero-reload-staleness.characterization.test.js,8513,True,False,product-or-platform
backend/__tests__/rutero-week-sargable.test.js,3155,True,False,product-or-platform
